Conference,Year,Title,DOI,Abstract,AuthorNames-Deduped,Award,Accessible,Early
EuroVis,2014,A Gaze-enabled Graph Visualization to Improve Graph Reading Tasks,10.1111/cgf.12381,"Performing typical network tasks such as node scanning and path tracing can be difficult in large and dense graphs. To alleviate this problem we use eye‐tracking as an interactive input to detect tasks that users intend to perform and then produce unobtrusive visual changes that support these tasks. First, we introduce a novel fovea based filtering that dims out edges with endpoints far removed from a user's view focus. Second, we highlight edges that are being traced at any given moment or have been the focus of recent attention. Third, we track recently viewed nodes and increase the saliency of their neighborhoods. All visual responses are unobtrusive and easily ignored to avoid unintentional distraction and to account for the imprecise and low‐resolution nature of eye‐tracking. We also introduce a novel gaze‐correction approach that relies on knowledge about the network layout to reduce eye‐tracking error. Finally, we present results from a controlled user study showing that our methods led to a statistically significant accuracy improvement in one of two network tasks and that our gaze‐correction algorithm enables more accurate eye‐tracking interaction.",Mershack Okoe;Sayeed Safayet Alam;Radu Jianu,,,
EuroVis,2014,Visualizing Proximity-Based Spatiotemporal Behavior of Museum Visitors using Tangram Diagrams,10.1111/cgf.12382,"For museum curators it is imperative to learn, analyze, and understand the behavior patterns of the visitors in their museum. Recent developments in the field of indoor positioning systems make the acquisition and availability of visitor behavior data more attainable. However, the analysis of such data remains a challenge due to its noisiness, complexity and sheer size. The current paper applies information visualization techniques to analyze this data and make it more accessible to museum curators and personnel. We first provide a detailed description of the application domain including an analysis of the curators' information needs and a description of how a dataset on visitors' spatiotemporal behavior could be acquired. In order to address the curators' needs, we designed a visualization to encode and convey the information based on a newly adjusted visual glyph that we call Tangram Diagrams. We thereby focus on the adaptability of the technique to a particular domain, rather than on the novelty aspects of the technique itself. We have evaluated our design decisions empirically, and conducted an expert study to describe the insights gained and the value of the information obtained from the visualization. The contribution of this work is twofold. First, we apply information visualization to the museum domain and discuss how it extends to general indoor spatiotemporal behavior analysis. Second, we show how a visual glyph metaphor can be applied in different ways and contexts to efficiently encode multi‐faceted information.",Joel Lanir;Peter Bak;Tsvi Kuflik,,,
EuroVis,2014,Metro Transit-Centric Visualization for City Tour Planning,10.1111/cgf.12383,"In general, city trip planning consists of two main steps: knowing Points‐Of‐Interest (POIs), and then planning a tour route from the current point to next preferred POIs. We mainly consider the metro for traveling around touristic cities as the main means of transportation. In this context, existing tools lack a capability to effectively visualize POIs on the metro map for trip planning. To bridge this gap, we propose an interactive framework that holistically combines presentations of POIs and a metro network. Our idea is to identify popular POIs based on visual worth computation, and to introduce POI discovery for effectively identifying POIs within reach of a metro network for users. We use octilinear layouts to highlight the metro network, and show representative POI images in the layout space visualized within a user‐specified viewing window. We have implemented our working prototype showing touristic cities with a metro network. We have factored out various design guidelines that are basis for designing our method, and validated our approach with a user study surveying 70 individuals.",Pio Claudio;Sung-Eui Yoon,,,
EuroVis,2014,Many Plans: Multidimensional Ensembles for Visual Decision Support in Flood Management,10.1111/cgf.12384,"Uncertainties in flood predictions complicate the planning of mitigation measures. There is a consensus that many possible incident scenarios should be considered. For each scenario, a specific response plan should be prepared which is optimal with respect to criteria such as protection, costs, or realization time. None of the existing software tools is capable of creating large scenario pools, nor do they provide means for quick exploration and assessment of the associated plans. In this paper, we present an integrated solution that is based on multidimensional, time‐dependent ensemble simulations of incident scenarios and protective measures. We provide scalable interfaces which facilitate and accelerate setting up multiple time‐varying parameters for generating a pool of pre‐cooked scenarios. In case of an emergency, disaster managers can quickly extract relevant information from the pool to deal with the situation at hand. An interactive 3D‐view conveys details about how a response plan has to be executed. Linked information visualization and ranking views allow for a quick assessment of many plans. In collaboration with flood managers, we demonstrate the practical applicability of our solution. We tackle the challenges of planning mobile water barriers for protecting important infrastructure. We account for real‐world limitations of available resources and handle the involved logistics problems.",Jürgen Waser;Artem Konev;Bernhard Sadransky;Zsolt Horváth;Hrvoje Ribicic;Robert Carnecky;P. Kluding;Benjamin Schindler,,,
EuroVis,2014,Visual-interactive Exploration of Interesting Multivariate Relations in Mixed Research Data Sets,10.1111/cgf.12385,"The analysis of research data plays a key role in data‐driven areas of science. Varieties of mixed research data sets exist and scientists aim to derive or validate hypotheses to find undiscovered knowledge. Many analysis techniques identify relations of an entire dataset only. This may level the characteristic behavior of different subgroups in the data. Like automatic subspace clustering, we aim at identifying interesting subgroups and attribute sets. We present a visual‐interactive system that supports scientists to explore interesting relations between aggregated bins of multivariate attributes in mixed data sets. The abstraction of data to bins enables the application of statistical dependency tests as the measure of interestingness. An overview matrix view shows all attributes, ranked with respect to the interestingness of bins. Complementary, a node‐link view reveals multivariate bin relations by positioning dependent bins close to each other. The system supports information drill‐down based on both expert knowledge and algorithmic support. Finally, visual‐interactive subset clustering assigns multivariate bin relations to groups. A list‐based cluster result representation enables the scientist to communicate multivariate findings at a glance. We demonstrate the applicability of the system with two case studies from the earth observation domain and the prostate cancer research domain. In both cases, the system enabled us to identify the most interesting multivariate bin relations, to validate already published results, and, moreover, to discover unexpected relations.",Jürgen Bernard;Martin Steiger;Sven Widmer;Hendrik Lücke-Tieke;Thorsten May;Jörn Kohlhammer,,,
EuroVis,2014,Visualizing Multidimensional Data with Glyph SPLOMs,10.1111/cgf.12386,"Scatterplot matrices or SPLOMs provide a feasible method of visualizing and representing multi‐dimensional data especially for a small number of dimensions. For very high dimensional data, we introduce a novel technique to summarize a SPLOM, as a clustered matrix of glyphs, or a Glyph SPLOM. Each glyph visually encodes a general measure of dependency strength, distance correlation, and a logical dependency class based on the occupancy of the scatterplot quadrants. We present the Glyph SPLOM as a general alternative to the traditional correlation based heatmap and the scatterplot matrix in two examples: demography data from the World Health Organization (WHO), and gene expression data from developmental biology. By using both, dependency class and strength, the Glyph SPLOM illustrates high dimensional data in more detail than a heatmap but with more summarization than a SPLOM. More importantly, the summarization capabilities of Glyph SPLOM allow for the assertion of “necessity” causal relationships in the data and the reconstruction of interaction networks in various dynamic systems.",A. Yates;Amy Webb;Michael F. Sharpnack;H. Chamberlin;Kun Huang 0001;Raghu Machiraju,,,
EuroVis,2014,Glyphs for Exploring Crowd-sourced Subjective Survey Classification,10.1111/cgf.12387,"The findings drawn from opinion survey responses are usually made by producing summary charts or conducting statistical analysis. Both involve data aggregation and filtering as exploring the unaggregated data has traditionally been impractical or error‐prone for large numbers of responses. We propose the use of glyphs with parallel coordinate plots to show all survey responses in a single view and design an interactive visual analytics tool around the representation to explore the data. We use this software for a ‘photo content assessment’ survey, where 359 participants classify 900 images by seven criteria. The proposed approach allows all 8,434 responses (49,285 answers to questions in total) to be represented in a single view and helps analysts to both clean the data and understand the nature of the survey responses. We describe the construction of the survey response glyphs and the interface to the interactive visual analytics software and generalise the design principles that arise from the approach. We apply the tool to two other datasets to evaluate the technique and to confirm its wider applicability for surveys with Likert scale responses.",Alexander Kachkaev;Jo Wood;Jason Dykes,,,
EuroVis,2014,Sparse Representation and Visualization for Direct Numerical Simulation of Premixed Combustion,10.1111/cgf.12388,"Direct Numerical Simulations of premixed combustion produce terabytes of raw data, which are prohibitively large to be stored, and have to be analyzed and visualized. A simultaneous and integrated treatment of data storage, data analysis and data visualization is required. For this, we introduce a sparse representation tailored to DNS data which can directly be used for both analysis and visualization. The method is based on the observation that most information is located in narrow‐band regions where the chemical reactions take place, but these regions are not well defined. An approach for the visual investigation of feature surfaces of the scalar fields involved in the simulation is shown as a possible application. We demonstrate our approach on multiple real datasets.",Timo Oster;Dirk J. Lehmann;Gordon Fru;Holger Theisel;Dominique Thévenin,,,
EuroVis,2014,LoVis: Local Pattern Visualization for Model Refinement,10.1111/cgf.12389,"Linear models are commonly used to identify trends in data. While it is an easy task to build linear models using pre‐selected variables, it is challenging to select the best variables from a large number of alternatives. Most metrics for selecting variables are global in nature, and thus not useful for identifying local patterns. In this work, we present an integrated framework with visual representations that allows the user to incrementally build and verify models in three model spaces that support local pattern discovery and summarization: model complementarity, model diversity, and model representivity. Visual representations are designed and implemented for each of the model spaces. Our visualizations enable the discovery of complementary variables, i.e., those that perform well in modeling different subsets of data points. They also support the isolation of local models based on a diversity measure. Furthermore, the system integrates a hierarchical representation to identify the outlier local trends and the local trends that share similar directions in the model space. A case study on financial risk analysis is discussed, followed by a user study.",Kaiyu Zhao;Matthew O. Ward;Elke A. Rundensteiner;Huong Ngo Higgins,,,
EuroVis,2014,SimilarityExplorer: A Visual Inter-Comparison Tool for Multifaceted Climate Data,10.1111/cgf.12390,"Inter‐comparison and similarity analysis to gauge consensus among multiple simulation models is a critical visualization problem for understanding climate change patterns. Climate models, specifically, Terrestrial Biosphere Models (TBM) represent time and space variable ecosystem processes, like, simulations of photosynthesis and respiration, using algorithms and driving variables such as climate and land use. While it is widely accepted that interactive visualization can enable scientists to better explore model similarity from different perspectives and different granularity of space and time, currently there is a lack of such visualization tools.In this paper we present three main contributions. First, we propose a domain characterization for the TBM community by systematically defining the domain‐specific intents for analyzing model similarity and characterizing the different facets of the data. Second, we define a classification scheme for combining visualization tasks and multiple facets of climate model data in one integrated framework, which can be leveraged for translating the tasks into the visualization design. Finally, we present SimilarityExplorer, an exploratory visualization tool that facilitates similarity comparison tasks across both space and time through a set of coordinated multiple views. We present two case studies from three climate scientists, who used our tool for a month for gaining scientific insights into model similarity. Their experience and results validate the effectiveness of our tool.",Jorge Poco;Aritra Dasgupta;Yaxing Wei;William W. Hargrove;Christopher R. Schwalm;Robert B. Cook;Enrico Bertini;Cláudio T. Silva,,,
EuroVis,2014,Lyra: An Interactive Visualization Design Environment,10.1111/cgf.12391,"We present Lyra, an interactive environment for designing customized visualizations without writing code. Using drag‐and‐drop interactions, designers can bind data to the properties of graphical marks to author expressive visualization designs. Marks can be moved, rotated and resized using handles; relatively positioned using connectors; and parameterized by data fields using property drop zones. Lyra also provides a data pipeline interface for iterative, visual specification of data transformations and layout algorithms. Visualizations created with Lyra are represented as specifications in Vega, a declarative visualization grammar that enables sharing and reuse. We evaluate Lyra's expressivity and accessibility through diverse examples and studies with journalists and visualization designers. We find that Lyra enables users to rapidly develop customized visualizations, covering a design space comparable to existing programming‐based tools.",Arvind Satyanarayan;Jeffrey Heer,,,
EuroVis,2014,Authoring Narrative Visualizations with Ellipsis,10.1111/cgf.12392,"Data visualization is now a popular medium for journalistic storytelling. However, current visualization tools either lack support for storytelling or require significant technical expertise. Informed by interviews with journalists, we introduce a model of storytelling abstractions that includes state‐based scene structure, dynamic annotations and decoupled coordination of multiple visualization components. We instantiate our model in Ellipsis: a system that combines a domain‐specific language (DSL) for storytelling with a graphical interface for story authoring. User interactions are automatically translated into statements in the Ellipsis DSL. By enabling storytelling without programming, the Ellipsis interface lowers the threshold for authoring narrative visualizations. We evaluate Ellipsis through example applications and user studies with award‐winning journalists. Study participants find Ellipsis to be a valuable prototyping tool that can empower journalists in the creation of interactive narratives.",Arvind Satyanarayan;Jeffrey Heer,,,
EuroVis,2014,Evaluating the Impact of User Characteristics and Different Layouts on an Interactive Visualization for Decision Making,10.1111/cgf.12393,"There is increasing evidence that user characteristics can have a significant impact on visualization effectiveness, suggesting that visualizations could be designed to better fit each user's specific needs. Most studies to date, however, have looked at static visualizations. Studies considering interactive visualizations have only looked at a limited number of user characteristics, and consider either low‐level tasks (e.g., value retrieval), or high‐level tasks (in particular: discovery), but not both. This paper contributes to this line of work by looking at the impact of a large set of user characteristics on user performance with interactive visualizations, for both low and high‐level tasks. We focus on interactive visualizations that support decision making, exemplified by a visualization known as Value Charts. We include in the study two versions of ValueCharts that differ in terms of layout, to ascertain whether layout mediates the impact of individual differences and could be considered as a form of personalization. Our key findings are that (i) performance with low and high‐level tasks is affected by different user characteristics, and (ii) users with low visual working memory perform better with a horizontal layout. We discuss how these findings can inform the provision of personalized support to visualization processing.",Cristina Conati;Giuseppe Carenini;Enamul Hoque;Ben Steichen;Dereck Toker,,,
EuroVis,2014,Semi-Automatic Editing of Graphs with Customized Layouts,10.1111/cgf.12394,"Usually visualization is applied to gain insight into data. Yet consuming the data in form of visual representation is not always enough. Instead, users need to edit the data, preferably through the same means used to visualize them. In this work, we present a semi‐automatic approach to visual editing of graphs. The key idea is to use an interactive EditLens that defines where an edit operation affects an already customized and established graph layout. Locally optimal node positions within the lens and edge routes to connected nodes are calculated according to different criteria. This spares the user much manual work, but still provides sufficient freedom to accommodate application‐dependent layout constraints. Our approach utilizes the advantages of multi‐touch gestures, and is also compatible with classic mouse and keyboard interaction. Preliminary user tests have been conducted with researchers from bio‐informatics who need to manually maintain a slowly, but constantly growing molecular network. As the user feedback indicates, our solution significantly improves the editing procedure applied so far.",Stefan Gladisch;Heidrun Schumann;M. Ernst;Georg Füllen;Christian Tominski,,,
EuroVis,2014,Papilio: Visualizing Android Application Permissions,10.1111/cgf.12395,"We introduce Papilio, a new visualization technique for visualizing permissions of real‐world Android applications. We explore the development of layouts that exploit the directed acyclic nature of Android application permission data to develop a new explicit layout technique that incorporates aspects of set membership, node‐link diagrams and matrix layouts. By grouping applications based on sets of requested permissions, a structure can be formed with partially ordered relations. The Papilio layout shows sets of applications centrally, the relations among applications on one side and application permissions, as the reason behind the existence of the partial order, on the other side. Using Papilio to explore a set of Android applications as a case study has led to new security findings regarding permission usage by Android applications.",M. Hosseinkhani Loorak;Philip W. L. Fong;Sheelagh Carpendale,,,
EuroVis,2014,Visual Analysis of Time-Series Similarities for Anomaly Detection in Sensor Networks,10.1111/cgf.12396,"We present a system to analyze time‐series data in sensor networks. Our approach supports exploratory tasks for the comparison of univariate, geo‐referenced sensor data, in particular for anomaly detection. We split the recordings into fixed‐length patterns and show them in order to compare them over time and space using two linked views. Apart from geo‐based comparison across sensors we also support different temporal patterns to discover seasonal effects, anomalies and periodicities.The methods we use are best practices in the information visualization domain. They cover the daily, the weekly and seasonal and patterns of the data. Daily patterns can be analyzed in a clustering‐based view, weekly patterns in a calendar‐based view and seasonal patters in a projection‐based view. The connectivity of the sensors can be analyzed through a dedicated topological network view. We assist the domain expert with interaction techniques to make the results understandable. As a result, the user can identify and analyze erroneous and suspicious measurements in the network. A case study with a domain expert verified the usefulness of our approach.",Martin Steiger;Jürgen Bernard;Sebastian Mittelstädt;Hendrik Lücke-Tieke;Daniel A. Keim;Thorsten May;Jörn Kohlhammer,,,
EuroVis,2014,Visual Analysis of Sets of Heterogeneous Matrices Using Projection-Based Distance Functions and Semantic Zoom,10.1111/cgf.12397,"Matrix visualization is an established technique in the analysis of relational data. It is applicable to large, dense networks, where node‐link representations may not be effective. Recently, domains have emerged in which the comparative analysis of sets of matrices of potentially varying size is relevant. For example, to monitor computer network traffic a dynamic set of hosts and their peer‐to‐peer connections on different ports must be analysed. A matrix visualization focused on the display of one matrix at a time cannot cope with this task.We address the research problem of the visual analysis of sets of matrices. We present a technique for comparing matrices of potentially varying size. Our approach considers the rows and/or columns of a matrix as the basic elements of the analysis. We project these vectors for pairs of matrices into a low‐dimensional space which is used as the reference to compare matrices and identify relationships among them. Bipartite graph matching is applied on the projected elements to compute a measure of distance. A key advantage of this measure is that it can be interpreted and manipulated as a visual distance function, and serves as a comprehensible basis for ranking, clustering and comparison in sets of matrices. We present an interactive system in which users may explore the matrix distances and understand potential differences in a set of matrices. A flexible semantic zoom mechanism enables users to navigate through sets of matrices and identify patterns at different levels of detail. We demonstrate the effectiveness of our approach through a case study and provide a technical evaluation to illustrate its strengths.",Michael Behrisch 0001;James Davey;Fabian Fischer 0001;Olivier Thonnard;Tobias Schreck;Daniel A. Keim;Jörn Kohlhammer,,,
EuroVis,2013,Evaluating Isosurfaces with Level-set-based Information Maps,10.1111/cgf.12087,"While isosurfaces have been widely used for scalar data visualization, it is often difficult to determine if the selected isosurfaces for visualization are sufficient to represent the entire scalar field. In this paper, we present an information‐theoretic approach to evaluate the representativeness of a given isosurface set. Our basic idea is that given two isosurfaces that enclose a subvolume, if the intermediate isosurfaces in the subvolume can be generated by smoothly morphing from one isosurface to the other, no additional isosurfaces are needed since the geometry of the true isosurfaces within the subvolume can be easily inferred. To realize this idea, given a pair of isosurfaces, to determine if such a smooth condition in the enclosed region is satisfied, we use a level‐set approach to generate the intermediate surfaces. On each intermediate surface, we sample the values from the scalar field and exam the distribution. If the entropy of the distribution is low, this intermediate surface is aligned well with a true isosurface in the scalar field. For the intermediate surfaces generated by the level‐set method from the boundary isosurfaces, the distributions of scalar values from the level‐set surfaces form a 2D distribution, called isosurface information map. This information map can be used as an indicator of the representativeness of the boundary isosurfaces for the data in the subregion, allowing a quantitative measurement of information representable by the input isosurfaces. Based on this information‐theoretic approach, this paper presents an isosurface selection algorithm that can automatically select isosurfaces for more effective visualization of scalar fields.",Tzu-Hsuan Wei;Teng-Yok Lee;Han-Wei Shen,,,
EuroVis,2013,Constructing Isosurfaces with Sharp Edges and Corners using Cube Merging,10.1111/cgf.12088,"A number of papers present algorithms to construct isosurfaces with sharp edges and corners from hermite data, i.e. the exact surface normals at the exact intersection of the surface and grid edges. We discuss some fundamental problems with the previous algorithms and describe a new approach, based on merging grid cubes near sharp edges, that produces significantly better results. Our algorithm requires only gradients at the grid vertices, not at each surface‐edge intersection point. We also give a method for measuring the correctness of the resulting sharp edges and corners in the isosurface.",Arindam Bhattacharya;Rephael Wenger,,,
EuroVis,2013,Progressive High-Quality Response Surfaces for Visually Guided Sensitivity Analysis,10.1111/cgf.12089,"In this paper we present a technique which allows us to perform high quality and progressive response surface prediction from multidimensional input samples in an efficient manner. We utilize kriging interpolation to estimate a response surface which minimizes the expectation value and variance of the prediction error. High computational efficiency is achieved by employing parallel matrix and vector operations on the GPU. Our approach differs from previous kriging approaches in that it uses a novel progressive updating scheme for new samples based on blockwise matrix inversion. In this way we can handle very large sample sets to which new samples are continually added. Furthermore, we can monitor the incremental evolution of the surface, providing a means to early terminate the computation when no significant changes have occurred. When the generation of input samples is fast enough, our technique enables steering this generation process interactively to find relevant dependency relations.",Ismail Demir;Rüdiger Westermann,,,
EuroVis,2013,Evolutionary Visual Exploration: Evaluation With Expert Users,10.1111/cgf.12090,"We present an Evolutionary Visual Exploration (EVE) system that combines visual analytics with stochastic optimisation to aid the exploration of multidimensional datasets characterised by a large number of possible views or projections. Starting from dimensions whose values are automatically calculated by a PCA, an interactive evolutionary algorithm progressively builds (or evolves) non‐trivial viewpoints in the form of linear and non‐linear dimension combinations, to help users discover new interesting views and relationships in their data. The criteria for evolving new dimensions is not known a priori and are partially specified by the user via an interactive interface: (i) The user selects views with meaningful or interesting visual patterns and provides a satisfaction score. (ii) The system calibrates a fitness function (optimised by the evolutionary algorithm) to take into account the user input, and then calculates new views. Our method leverages automatic tools to detect interesting visual features and human interpretation to derive meaning, validate the findings and guide the exploration without having to grasp advanced statistical concepts. To validate our method, we built a prototype tool (EvoGraphDice) as an extension of an existing scatterplot matrix inspection tool, and conducted an observational study with five domain experts. Our results show that EvoGraphDice can help users quantify qualitative hypotheses and try out different scenarios to dynamically transform their data. Importantly, it allowed our experts to think laterally, better formulate their research questions and build new hypotheses for further investigation.",Nadia Boukhelifa;Waldo Cancino Ticona;Anastasia Bezerianos;Evelyne Lutton,,,
EuroVis,2013,EvalBench: A Software Library for Visualization Evaluation,10.1111/cgf.12091,"It is generally acknowledged in visualization research that it is necessary to evaluate visualization artifacts in order to provide empirical evidence on their effectiveness and efficiency as well as their usability and utility. However, the difficulties of conducting such evaluations still remain an issue. Apart from the required know‐how to appropriately design and conduct user studies, the necessary implementation effort for evaluation features in visualization software is a considerable obstacle. To mitigate this, we present EvalBench, an easy‐to‐use, flexible, and reusable software library for visualization evaluation written in Java. We describe its design choices and basic abstractions of our conceptual architecture and demonstrate its applicability by a number of case studies. EvalBench reduces implementation effort for evaluation features and makes conducting user studies easier. It can be used and integrated with third‐party visualization prototypes that need to be evaluated via loose coupling. EvalBench supports both, quantitative and qualitative evaluation methods such as controlled experiments, interaction logging, laboratory questionnaires, heuristic evaluations, and insight diaries.",Wolfgang Aigner;Stephan Hoffmann;Alexander Rind,,,
EuroVis,2013,Evaluation of Attention-Guiding Video Visualization,10.1111/cgf.12092,"We investigate four different variants of attention‐guiding video visualization techniques that aim to help users distribute their attention equally among potential objects of interest: bounding box visualization, force‐directed visualization, top‐down visualization, grid visualization. Objects of interest are highlighted by rectangular shapes and then we concentrate on the manipulation of color, motion, and size. We conducted a controlled laboratory user study (n=25) to compare the four visualization techniques and the unmodified video material as baseline. We evaluated task performance and distribution of attention in a search task. These two properties become especially important when video material with numerous objects has to be observed. The distribution of attention was measured by eye tracking. Our results show that a more even distribution of attention between the objects can be achieved by attention‐guiding visualization, compared to unmodified video. Many participants feel more comfortable when they look at bounding boxes and the grid, but improvements in search task performance could not be confirmed.",Kuno Kurzhals;Markus Höferlin;Daniel Weiskopf,,,
EuroVis,2013,Visual Analysis of Set Relations in a Graph,10.1111/cgf.12093,"Many applications can be modeled as a graph with additional attributes attached to the nodes. For example, a graph can be used to model the relationship of people in a social media website or a bibliographical dataset. Meanwhile, additional information is often available, such as the topics people are interested in and the music they listen to. Based on this additional information, different set relationships may exist among people. Revealing the set relationships in a network can help people gain social insight and better understand their roles within a community. In this paper, we present a visualization system for exploring set relations in a graph. Our system is designed to reveal three different relationships simultaneously: the social relationship of people, the set relationship among people's items of interest, and the similarity relationship of the items. We propose two novel visualization designs: a) a glyph‐based visualization to reveal people's set relationships in the context of their social networks; b) an integration of visual links and a contour map to show people and their items of interest which are clustered into different groups. The effectiveness of the designs has been demonstrated by the case studies on two representative datasets including one from a social music service website and another from an academic collaboration network.",Panpan Xu;Fan Du;Nan Cao;Conglei Shi;Hong Zhou 0004;Huamin Qu,,,
EuroVis,2013,Maximum Entropy Summary Trees,10.1111/cgf.12094,"Given a very large, node‐weighted, rooted tree on, say, n nodes, if one has only enough space to display a k‐node summary of the tree, what is the most informative way to draw the tree? We define a type of weighted tree that we call a summary tree of the original tree that results from aggregating nodes of the original tree subject to certain constraints. We suggest that the best choice of which summary tree to use (among those with a fixed number of nodes) is the one that maximizes the information‐theoretic entropy of a natural probability distribution associated with the summary tree, and we provide a (pseudopolynomial‐time) dynamic‐programming algorithm to compute this maximum entropy summary tree, when the weights are integral. The result is an automated way to summarize large trees and retain as much information about them as possible, while using (and displaying) only a fraction of the original node set. We illustrate the computation and use of maximum entropy summary trees on five real data sets whose weighted tree representations vary widely in structure. We also provide an additive approximation algorithm and a greedy heuristic that are faster than the optimal algorithm, and generalize to trees with real‐valued weights.",Howard J. Karloff;Kenneth E. Shirley,HM,,
EuroVis,2013,VisRuption: Intuitive and Efficient Visualization of Temporal Airline Disruption Data,10.1111/cgf.12095,"The operation of an airline is a very complex task and disruptions to the planned operation can occur on very short notice. Already a small disruption like a delay of some minutes can cost the airline a tremendous amount of money. Hence, it is crucial to proactively control all operations of the airline and efficiently prioritize and handle disruptions. Due to the complex setting and the need for ad hoc decisions this task can only be carried out by human operation controllers. In the field of airline operations control there exists already a vast variety of different software in productive use. We analyze the different approaches from two of the market leaders and identify problematic design choices. We take into account this analysis and develop a set of rules for an intuitive visualization of airline disruption data. Finally, we introduce our tool for visualizing such data which complies to these rules. The visualization enables the user to gain a fast overview over the current problem situation and to intuitively prioritize different problems and problem hierarchies. The efficiency of the design is evaluated with the help of a user study which shows that the new system significantly outperforms the current state of the art.",Paul Rosenthal;Linda Pfeiffer;Nicholas Hugo Müller;Peter Ohler,,,
EuroVis,2013,An Interactive Analysis and Exploration Tool for Epigenomic Data,10.1111/cgf.12096,"In this design study, we present an analysis and abstraction of the data and tasks related to the domain of epigenomics, and the design and implementation of an interactive tool to facilitate data analysis and visualization in this domain. Epigenomic data can be grouped into subsets either by k‐means clustering or by querying for combinations of presence or absence of signal (on/off) in different epigenomic experiments. These steps can easily be interleaved and the comparison of different workflows is explicitly supported. We took special care to contain the exponential expansion of possible on/off combinations by creating a novel querying interface. An interactive heat map facilitates the exploration and comparison of different clusters. We validated our iterative design by working closely with two groups of biologists on different biological problems. Both groups quickly found new insight into their data as well as claimed that our tool would save them several hours or days of work over using existing tools.",Hamid Younesy;Cydney B. Nielsen;Torsten Möller;Olivia Alder;Rebecca Cullum;Matthew C. Lorincz;Mohammad M. Karimi;Steven J. M. Jones,,,
EuroVis,2013,Towards High-dimensional Data Analysis in Air Quality Research,10.1111/cgf.12097,"Analysis of chemical constituents from mass spectrometry of aerosols involves non‐negative matrix factorization, an approximation of high‐dimensional data in lower‐dimensional space. The associated optimization problem is non‐convex, resulting in crude approximation errors that are not accessible to scientists. To address this shortcoming, we introduce a new methodology for user‐guided error‐aware data factorization that entails an assessment of the amount of information contributed by each dimension of the approximation, an effective combination of visualization techniques to highlight, filter, and analyze error features, as well as a novel means to interactively refine factorizations. A case study and the domain‐expert feedback provided by the collaborating atmospheric scientists illustrate that our method effectively communicates errors of such numerical optimization results and facilitates the computation of high‐quality data factorizations in a simple and intuitive manner.",Daniel Engel;Mathias Hummel;F. Hoepel;Keith Bein;Anthony S. Wexler;Christoph Garth;Bernd Hamann;Hans Hagen,,,
EuroVis,2013,Complexity Plots,10.1111/cgf.12098,"In this paper, we present a novel visualization technique for assisting the observation and analysis of algorithmic complexity. In comparison with conventional line graphs, this new technique is not sensitive to the units of measurement, allowing multivariate data series of different physical qualities (e.g., time, space and energy) to be juxtaposed together conveniently and consistently. It supports multivariate visualization as well as uncertainty visualization. It enables users to focus on algorithm categorization by complexity classes, while reducing visual impact caused by constants and algorithmic components that are insignificant to complexity analysis. It provides an effective means for observing the algorithmic complexity of programs with a mixture of algorithms and black‐box software through visualization. Through two case studies, we demonstrate the effectiveness of complexity plots in complexity analysis in research, education and application.",Jeyarajan Thiyagalingam;Simon J. Walton;Brian Duffy;Anne E. Trefethen;Min Chen 0001,,,
EuroVis,2013,HiFiVE: A Hilbert Space Embedding of Fiber Variability Estimates for Uncertainty Modeling and Visualization,10.1111/cgf.12099,"Obtaining reproducible fiber direction estimates from diffusion MRI is crucial for successful fiber tracking. Modeling and visualizing the probability distribution of the inferred fiber directions is an important step in evaluating and comparing different acquisition schemes and fiber models. However, this distribution is usually strongly dominated by its main direction, which makes it difficult to examine when plotted naively.In this work, we propose a new visualization of the fiber probability distribution. It is based on embedding the probability measure into a particular reproducing kernel Hilbert space. This permits a decomposition into an embedded delta peak, representing the main direction, and a non‐negative residual. They are then combined into a new glyph representation which visually enhances the residual, in order to highlight even subtle differences. Moreover, the magnitude of the delta peak component quantifies precision of the main fiber direction. We demonstrate that our new glyph provides a more detailed impression of the uncertainty than the current standard method, cones that contain 95% of the estimated directions. We use our new method to contribute to the validation of different ways of resampling the data (bootstrapping), and to visualize the differences between alternative acquisition schemes and models for high angular resolution diffusion imaging (HARDI).",Thomas Schultz 0001;Lara Schlaffke;Bernhard Schölkopf;Tobias Schmidt-Wilcke,,,
EuroVis,2013,Nonparametric Models for Uncertainty Visualization,10.1111/cgf.12100,"An uncertain (scalar, vector, tensor) field is usually perceived as a discrete random field with a priori unknown probability distributions. To compute derived probabilities, e.g. for the occurrence of certain features, an appropriate probabilistic model has to be selected. The majority of previous approaches in uncertainty visualization were restricted to Gaussian fields. In this paper we extend these approaches to nonparametric models, which are much more flexible, as they can represent various types of distributions, including multimodal and skewed ones. We present three examples of nonparametric representations: (a) empirical distributions, (b) histograms and (c) kernel density estimates (KDE). While the first is a direct representation of the ensemble data, the latter two use reconstructed probability density functions of continuous random variables. For KDE we propose an approach to compute valid consistent marginal distributions and to efficiently capture correlations using a principal component transformation. Furthermore, we use automatic bandwidth selection, obtaining a model for probabilistic local feature extraction. The methods are demonstrated by computing probabilities of level crossings, critical points and vortex cores in simulated biofluid dynamics and climate data.",Kai Pöthkow;Hans-Christian Hege,,,
